machine_model,created_at,question_id,hfc_id,discover_id,num_options,option_1,option_2,option_3,option_4,option_5
Auto ARIMA,2019-04-22 23:19:05.806925+00:00,152,3519,524,2,0.2465,0.7535000000000001
Auto ARIMA,2019-04-22 23:13:31.580417+00:00,153,3528,523,5,0.4165,0.2819,0.234,0.0545,0.013
Auto ARIMA,2019-04-22 23:13:06.164510+00:00,155,3546,521,5,0.0319,0.0785,0.1359,0.2321,0.5215
Auto ARIMA,2019-04-22 23:39:38.837077+00:00,157,3564,519,2,0.0116,0.9884
Auto ARIMA,2019-04-22 23:24:04.680414+00:00,158,3573,518,5,0.0,0.9644,0.0356,3.4941e-11,0.0
Auto ARIMA,2019-04-22 23:24:03.472773+00:00,159,3582,517,5,0.2177,0.4808,0.2671,0.0339,0.0005
Auto ARIMA,2019-04-22 23:06:05.479557+00:00,160,3591,516,3,0.4274,0.3027,0.2699
Auto ARIMA,2019-04-22 23:50:13.223669+00:00,161,3600,515,5,0.2214,0.1614,0.1409,0.1588,0.3175
Auto ARIMA,2019-04-22 23:09:06.306040+00:00,169,3681,538,5,0.1679,0.1019,0.1069,0.1373,0.486
Auto ARIMA,2019-04-22 23:26:43.056491+00:00,171,3699,536,2,0.7664,0.23360000000000003
Auto ARIMA,2019-04-22 23:53:37.751100+00:00,172,3708,535,5,0.0024,0.0985,0.4258,0.4198,0.0535
Auto ARIMA,2019-04-22 23:19:35.278104+00:00,173,3717,534,2,0.977,0.02300000000000002
Auto ARIMA,2019-04-22 23:32:59.966327+00:00,174,3726,533,5,0.1901,0.1175,0.2533,0.2796,0.1596
Auto ARIMA,2019-04-22 23:53:58.647908+00:00,175,3735,532,5,0.0,0.0155,0.3256,0.6064,0.0525
Auto ARIMA,2019-04-22 23:29:15.603527+00:00,176,3744,531,5,0.1503,0.0215,0.0252,0.0396,0.7634
Auto ARIMA,2019-04-22 23:08:49.469304+00:00,177,3753,530,2,0.0414,0.9586
Auto ARIMA,2019-04-23 23:19:15.447059+00:00,137,3393,507,2,0.3935,0.6065
Auto ARIMA,2019-04-23 23:01:33.837835+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
Auto ARIMA,2019-04-23 23:50:04.053743+00:00,145,3465,499,2,0.0017,0.9983
Auto ARIMA,2019-04-23 23:39:29.937397+00:00,152,3519,524,2,0.2143,0.7857000000000001
Auto ARIMA,2019-04-23 23:31:48.338147+00:00,153,3528,523,5,0.4165,0.2819,0.234,0.0545,0.013
Auto ARIMA,2019-04-23 23:31:49.846933+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
Auto ARIMA,2019-04-23 23:54:59.163484+00:00,157,3564,519,2,0.0116,0.9884
Auto ARIMA,2019-04-23 23:06:12.127892+00:00,158,3573,518,5,7.7344e-08,0.999,0.001,0.0,0.0
Auto ARIMA,2019-04-23 23:04:56.522783+00:00,159,3582,517,5,0.2183,0.483,0.2654,0.0328,0.0005
Auto ARIMA,2019-04-23 23:24:32.447839+00:00,160,3591,516,3,0.4283,0.3036,0.2681
Auto ARIMA,2019-04-23 23:43:56.317123+00:00,161,3600,515,5,0.0383,0.0531,0.0944,0.221,0.5932
Auto ARIMA,2019-04-23 23:27:35.848992+00:00,169,3681,538,5,0.1679,0.1019,0.1069,0.1373,0.486
Auto ARIMA,2019-04-23 23:07:31.233542+00:00,171,3699,536,2,0.9788,0.021199999999999997
Auto ARIMA,2019-04-23 23:48:27.157472+00:00,172,3708,535,5,0.0024,0.0985,0.4258,0.4198,0.0535
Auto ARIMA,2019-04-23 23:38:27.750986+00:00,173,3717,534,2,1.0,0.0
Auto ARIMA,2019-04-23 23:13:46.938838+00:00,174,3726,533,5,0.1677,0.2477,0.4485,0.1334,0.0027
Auto ARIMA,2019-04-23 23:48:42.090550+00:00,175,3735,532,5,0.0,0.0254,0.4883,0.4768,0.0096
Auto ARIMA,2019-04-23 23:09:55.563222+00:00,176,3744,531,5,0.1503,0.0215,0.0252,0.0396,0.7634
Auto ARIMA,2019-04-23 23:27:19.239851+00:00,177,3753,530,2,0.0411,0.9589
Auto ARIMA,2019-04-24 23:39:56.973157+00:00,137,3393,507,2,0.3935,0.6065
Auto ARIMA,2019-04-24 23:17:04.452361+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
Auto ARIMA,2019-04-24 21:52:31.335085+00:00,145,3465,499,2,0.0017,0.9983
Auto ARIMA,2019-04-24 23:32:18.415219+00:00,152,3519,524,2,0.1452,0.8548
Auto ARIMA,2019-04-24 23:20:58.109892+00:00,153,3528,523,5,0.4187,0.2818,0.2328,0.0539,0.0128
Auto ARIMA,2019-04-24 23:21:52.463613+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
Auto ARIMA,2019-04-24 21:54:35.163230+00:00,157,3564,519,2,0.0116,0.9884
Auto ARIMA,2019-04-24 23:06:25.453591+00:00,159,3582,517,5,0.219,0.485,0.2637,0.0319,0.0004
Auto ARIMA,2019-04-24 23:45:41.226453+00:00,160,3591,516,3,0.428,0.3034,0.2686
Auto ARIMA,2019-04-24 23:56:36.527449+00:00,161,3600,515,5,0.0584,0.0675,0.1087,0.2293,0.536
Auto ARIMA,2019-04-24 23:35:02.194541+00:00,169,3681,538,5,0.1679,0.1019,0.1069,0.1373,0.486
Auto ARIMA,2019-04-24 23:11:45.130223+00:00,171,3699,536,2,0.9788,0.021199999999999997
Auto ARIMA,2019-04-24 23:58:30.737823+00:00,172,3708,535,5,0.0024,0.0985,0.4258,0.4198,0.0535
Auto ARIMA,2019-04-24 23:31:14.698542+00:00,173,3717,534,2,1.0,0.0
Auto ARIMA,2019-04-24 23:13:06.723914+00:00,174,3726,533,5,0.1788,0.245,0.4364,0.1366,0.0033
Auto ARIMA,2019-04-24 23:55:44.266509+00:00,175,3735,532,5,9.4843e-11,0.0004,0.2094,0.7757,0.0146
Auto ARIMA,2019-04-24 23:15:31.482201+00:00,176,3744,531,5,0.1503,0.0215,0.0252,0.0396,0.7634
Auto ARIMA,2019-04-24 23:37:26.468202+00:00,177,3753,530,2,0.0411,0.9589
Auto ARIMA,2019-04-24 23:47:03.104799+00:00,191,3870,558,2,0.8515,0.14849999999999997
Auto ARIMA,2019-04-25 23:38:57.900489+00:00,137,3393,507,2,0.3935,0.6065
Auto ARIMA,2019-04-25 23:15:40.624625+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
Auto ARIMA,2019-04-25 19:19:36.068709+00:00,145,3465,499,2,0.0017,0.9983
Auto ARIMA,2019-04-25 23:23:26.568464+00:00,152,3519,524,2,0.1452,0.8548
Auto ARIMA,2019-04-25 23:23:16.887493+00:00,153,3528,523,5,0.4187,0.2818,0.2328,0.0539,0.0128
Auto ARIMA,2019-04-25 23:24:07.720045+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
Auto ARIMA,2019-04-25 19:21:43.458810+00:00,157,3564,519,2,0.0116,0.9884
Auto ARIMA,2019-04-25 23:04:56.680656+00:00,159,3582,517,5,0.2198,0.4867,0.262,0.0311,0.0004
Auto ARIMA,2019-04-25 23:44:40.189712+00:00,160,3591,516,3,0.428,0.3034,0.2686
Auto ARIMA,2019-04-25 23:55:50.298742+00:00,161,3600,515,5,0.0584,0.0675,0.1087,0.2293,0.536
Auto ARIMA,2019-04-25 23:33:57.341462+00:00,169,3681,538,5,0.1679,0.1019,0.1069,0.1373,0.486
Auto ARIMA,2019-04-25 23:10:17.766195+00:00,171,3699,536,2,0.9788,0.021199999999999997
Auto ARIMA,2019-04-25 23:57:33.970175+00:00,172,3708,535,5,0.0024,0.0985,0.4258,0.4198,0.0535
Auto ARIMA,2019-04-25 23:22:34.219283+00:00,173,3717,534,2,1.0,0.0
Auto ARIMA,2019-04-25 23:11:46.603583+00:00,174,3726,533,5,0.1788,0.245,0.4364,0.1366,0.0033
Auto ARIMA,2019-04-25 23:54:40.582986+00:00,175,3735,532,5,8.5619e-17,2.0375e-06,0.0695,0.9149,0.0156
Auto ARIMA,2019-04-25 23:14:11.297575+00:00,176,3744,531,5,0.1503,0.0215,0.0252,0.0396,0.7634
Auto ARIMA,2019-04-25 23:36:21.505124+00:00,177,3753,530,2,0.0411,0.9589
Auto ARIMA,2019-04-25 18:00:32.457317+00:00,191,3870,558,2,0.8515,0.14849999999999997
Auto ARIMA,2019-04-26 23:39:46.059807+00:00,137,3393,507,2,0.3935,0.6065
Auto ARIMA,2019-04-26 23:16:41.876891+00:00,143,3447,501,5,0.0,0.4003,0.5994,0.0002,3.3307e-16
Auto ARIMA,2019-04-26 23:50:46.827185+00:00,145,3465,499,2,0.0017,0.9983
Auto ARIMA,2019-04-26 23:24:20.476343+00:00,152,3519,524,2,0.1452,0.8548
Auto ARIMA,2019-04-26 23:24:10.651945+00:00,153,3528,523,5,0.4187,0.2818,0.2328,0.0539,0.0128
Auto ARIMA,2019-04-26 23:25:00.175827+00:00,155,3546,521,5,2.3902e-17,3.6245e-13,4.3305e-10,4.5933e-07,1.0
Auto ARIMA,2019-04-26 23:52:42.834647+00:00,157,3564,519,2,0.0116,0.9884
Auto ARIMA,2019-04-26 23:06:15.502222+00:00,159,3582,517,5,0.2186,0.4838,0.2647,0.0325,0.0005
